x,y,z_COG,z_MOM,z_ModifiedMOM,z_CA,w_COG,w_MOM,w_ModifiedMOM,w_CA
2.0,1.4000000000000001,6.08167938931298,8.5,8.5,7.215686274509809,825.3215404459185,660.0,660.0,776.4705882352943
2.0,1.5,8.081578947368422,8.750000000000002,8.75,8.58333333333334,814.4901069826296,650.0,650.0,750.0000000000001
2.0,1.6,8.081578947368422,8.750000000000002,8.75,8.58333333333334,814.4901069826296,650.0,650.0,750.0000000000001
2.0,1.7000000000000002,8.081578947368422,8.750000000000002,8.75,8.58333333333334,814.4901069826296,650.0,650.0,750.0000000000001
2.0,1.8,8.081578947368422,8.750000000000002,8.75,8.58333333333334,814.4901069826296,650.0,650.0,750.0000000000001
2.0,1.9000000000000001,8.081578947368422,8.750000000000002,8.75,8.58333333333334,814.4901069826296,650.0,650.0,750.0000000000001
2.0,2.0,8.081578947368422,8.750000000000002,8.75,8.58333333333334,814.4901069826296,650.0,650.0,750.0000000000001
2.1000000000000005,0.0,1.8954128440366969,1.1500000000000001,1.1500000000000001,1.392045454545453,807.3989234449762,647.5,647.5,739.3181818181819
2.1000000000000005,0.1,1.8954128440366969,1.1500000000000001,1.1500000000000001,1.392045454545453,807.3989234449762,647.5,647.5,739.3181818181819
2.1000000000000005,0.2,1.8954128440366969,1.1500000000000001,1.1500000000000001,1.392045454545453,807.3989234449762,647.5,647.5,739.3181818181819
2.1000000000000005,0.30000000000000004,1.8954128440366969,1.1500000000000001,1.1500000000000001,1.392045454545453,807.3989234449762,647.5,647.5,739.3181818181819
2.1000000000000005,0.4,1.8954128440366969,1.1500000000000001,1.1500000000000001,1.392045454545453,807.3989234449762,647.5,647.5,739.3181818181819
2.1000000000000005,0.5,1.9184210526315795,1.25,1.25,1.437499999999999,809.7617602427922,650.0,650.0,743.7499999999999
2.1000000000000005,0.6000000000000001,3.918320610687024,1.5,1.5,2.840909090909092,820.8952504879636,660.0,660.0,772.7272727272726
2.1000000000000005,0.7000000000000001,4.683720930232558,5.0,5.0,3.5000000000000018,820.8952504879636,660.0,660.0,773.076923076923
2.1000000000000005,0.8,4.870149441165389,5.0,5.0,4.0204081632653095,807.3989234449762,647.5,647.5,755.8673469387755
2.1000000000000005,0.9,4.962578495450466,5.0,5.0,4.4634146341463445,807.3989234449762,647.5,647.5,750.1829268292684
2.1000000000000005,1.0,4.999999999999998,5.0,5.0,5.000000000000004,807.3989234449762,647.5,647.5,739.3181818181819
2.1000000000000005,1.1,5.03742150454953,5.0,5.0,5.5365853658536635,807.3989234449762,647.5,647.5,750.1829268292682
2.1000000000000005,1.2000000000000002,5.129850558834608,5.0,5.0,5.979591836734699,807.3989234449762,647.5,647.5,755.8673469387755
2.1000000000000005,1.3,5.316279069767444,5.0,5.0,6.500000000000004,820.8952504879636,660.0,660.0,773.076923076923
2.1000000000000005,1.4000000000000001,6.08167938931298,8.5,8.5,7.159090909090914,820.8952504879636,660.0,660.0,772.7272727272727
2.1000000000000005,1.5,8.081578947368422,8.750000000000002,8.75,8.562500000000005,809.7617602427922,650.0,650.0,743.7499999999999
2.1000000000000005,1.6,8.104587155963305,8.85,8.85,8.607954545454552,807.3989234449762,647.5,647.5,739.3181818181819
2.1000000000000005,1.7000000000000002,8.104587155963305,8.85,8.85,8.607954545454552,807.3989234449762,647.5,647.5,739.3181818181819
2.1000000000000005,1.8,8.104587155963305,8.85,8.85,8.607954545454552,807.3989234449762,647.5,647.5,739.3181818181819
2.1000000000000005,1.9000000000000001,8.104587155963305,8.85,8.85,8.607954545454552,807.3989234449762,647.5,647.5,739.3181818181819
2.1000000000000005,2.0,8.104587155963305,8.85,8.85,8.607954545454552,807.3989234449762,647.5,647.5,739.3181818181819
2.2,0.0,1.8730826323602174,1.1,1.1,1.3562925170068016,799.5212073222825,645.0,645.0,728.265306122449
2.2,0.1,1.8730826323602174,1.1,1.1,1.3562925170068016,799.5212073222825,645.0,645.0,728.265306122449
2.2,0.2,1.8730826323602174,1.1,1.1,1.3562925170068016,799.5212073222825,645.0,645.0,728.265306122449
2.2,0.30000000000000004,1.8730826323602174,1.1,1.1,1.3562925170068016,799.5212073222825,645.0,645.0,728.265306122449
2.2,0.4,1.8730826323602174,1.1,1.1,1.3562925170068016,799.5212073222825,645.0,645.0,728.265306122449
2.2,0.5,1.9184210526315795,1.25,1.25,1.4528985507246364,804.2049701447656,650.0,650.0,736.9565217391305
2.2,0.6000000000000001,3.918320610687024,1.5,1.5,2.8958333333333344,815.6506255347688,660.0,660.0,768.7500000000001
2.2,0.7000000000000001,4.683720930232558,5.0,5.0,3.5247747747747766,815.6506255347684,660.0,660.0,766.2162162162161
2.2,0.8,4.8738101049548455,5.0,5.0,4.0136986301369895,799.5212073222825,645.0,645.0,748.5616438356165
2.2,0.9,4.963654468508837,5.0,5.0,4.459016393442627,799.5212073222825,645.0,645.0,741.3934426229508
2.2,1.0,5.0,5.0,5.0,5.000000000000005,799.5212073222825,645.0,645.0,728.265306122449
2.2,1.1,5.036345531491162,5.0,5.0,5.540983606557382,799.5212073222825,645.0,645.0,741.3934426229508
2.2,1.2000000000000002,5.126189895045154,5.0,5.0,5.986301369863019,799.5212073222825,645.0,645.0,748.5616438356165
2.2,1.3,5.316279069767444,5.0,5.0,6.475225225225229,815.6506255347688,660.0,660.0,766.2162162162161
2.2,1.4000000000000001,6.08167938931298,8.5,8.5,7.104166666666672,815.6506255347684,660.0,660.0,768.7499999999999
2.2,1.5,8.081578947368422,8.750000000000002,8.75,8.547101449275367,804.2049701447656,650.0,650.0,736.9565217391305
2.2,1.6,8.12691736763978,8.9,8.9,8.643707482993202,799.5212073222825,645.0,645.0,728.265306122449
2.2,1.7000000000000002,8.12691736763978,8.9,8.9,8.643707482993202,799.5212073222825,645.0,645.0,728.265306122449
2.2,1.8,8.12691736763978,8.9,8.9,8.643707482993202,799.5212073222825,645.0,645.0,728.265306122449
2.2,1.9000000000000001,8.12691736763978,8.9,8.9,8.643707482993202,799.5212073222825,645.0,645.0,728.265306122449
2.2,2.0,8.12691736763978,8.9,8.9,8.643707482993202,799.5212073222825,645.0,645.0,728.265306122449
2.3000000000000007,0.0,1.8514443909484832,1.05,1.05,1.30906357388316,790.6473969453111,642.5,642.5,716.8298969072165
2.3000000000000007,0.1,1.8514443909484832,1.05,1.05,1.30906357388316,790.6473969453111,642.5,642.5,716.8298969072165
2.3000000000000007,0.2,1.8514443909484832,1.05,1.05,1.30906357388316,790.6473969453111,642.5,642.5,716.8298969072165
2.3000000000000007,0.30000000000000004,1.8514443909484832,1.05,1.05,1.30906357388316,790.6473969453111,642.5,642.5,716.8298969072165
2.3000000000000007,0.4,1.8514443909484832,1.05,1.05,1.30906357388316,790.6473969453111,642.5,642.5,716.8298969072165
2.3000000000000007,0.5,1.9184210526315795,1.25,1.25,1.462121212121211,797.5886402753873,650.0,650.0,729.5454545454545
2.3000000000000007,0.6000000000000001,3.918320610687024,1.5,1.5,2.948924731182798,809.3375558867361,660.0,660.0,764.5161290322582
2.3000000000000007,0.7000000000000001,4.683720930232558,5.0,5.0,3.5476190476190506,809.337555886736,660.0,660.0,758.5714285714286
2.3000000000000007,0.8,4.877094972067038,5.0,5.0,4.006896551724141,790.6473969453111,642.5,642.5,741.0517241379309
2.3000000000000007,0.9,4.964618926450987,5.0,5.0,4.454545454545459,790.6473969453111,642.5,642.5,732.3347107438016
2.3000000000000007,1.0,5.0,5.0,5.0,5.000000000000006,790.6473969453111,642.5,642.5,716.8298969072165
2.3000000000000007,1.1,5.035381073549012,5.0,5.0,5.545454545454551,790.6473969453111,642.5,642.5,732.3347107438017
2.3000000000000007,1.2000000000000002,5.122905027932959,5.0,5.0,5.993103448275869,790.6473969453111,642.5,642.5,741.051724137931
2.3000000000000007,1.3,5.316279069767444,5.0,5.0,6.452380952380956,809.3375558867361,660.0,660.0,758.5714285714286
2.3000000000000007,1.4000000000000001,6.08167938931298,8.5,8.5,7.0510752688172085,809.337555886736,660.0,660.0,764.516129032258
2.3000000000000007,1.5,8.081578947368422,8.750000000000002,8.75,8.537878787878794,797.5886402753873,650.0,650.0,729.5454545454545
2.3000000000000007,1.6,8.148555609051519,8.950000000000001,8.95,8.690936426116846,790.6473969453111,642.5,642.5,716.8298969072165
2.3000000000000007,1.7000000000000002,8.148555609051519,8.950000000000001,8.95,8.690936426116846,790.6473969453111,642.5,642.5,716.8298969072165
2.3000000000000007,1.8,8.148555609051519,8.950000000000001,8.95,8.690936426116846,790.6473969453111,642.5,642.5,716.8298969072165
2.3000000000000007,1.9000000000000001,8.148555609051519,8.950000000000001,8.95,8.690936426116846,790.6473969453111,642.5,642.5,716.8298969072165
2.3000000000000007,2.0,8.148555609051519,8.950000000000001,8.95,8.690936426116846,790.6473969453111,642.5,642.5,716.8298969072165
2.4000000000000004,0.0,1.8305164319248821,1.0,1.0,1.2499999999999982,780.4566874566873,640.0,640.0,705.0000000000001
2.4000000000000004,0.1,1.8305164319248821,1.0,1.0,1.2499999999999982,780.4566874566873,640.0,640.0,705.0000000000001
2.4000000000000004,0.2,1.8305164319248821,1.0,1.0,1.2499999999999982,780.4566874566873,640.0,640.0,705.0000000000001
2.4000000000000004,0.30000000000000004,1.8305164319248821,1.0,1.0,1.2499999999999982,780.4566874566873,640.0,640.0,705.0000000000001
2.4000000000000004,0.4,1.8305164319248826,1.0,1.0,1.2499999999999987,780.4566874566874,640.0,640.0,705.0
2.4000000000000004,0.5,1.9184210526315795,1.25,1.25,1.4642857142857133,789.524953789279,650.0,650.0,721.4285714285714
2.4000000000000004,0.6000000000000001,3.918320610687024,1.5,1.5,3.0000000000000013,801.5024154589371,660.0,660.0,759.9999999999999
2.4000000000000004,0.7000000000000001,4.683720930232558,5.0,5.0,3.568181818181821,801.5024154589371,660.0,660.0,750.0
2.4000000000000004,0.8,4.880046403712297,5.0,5.0,4.0000000000000036,780.4566874566873,640.0,640.0,733.3333333333333
2.4000000000000004,0.9,4.965484633569739,5.0,5.0,4.450000000000005,780.4566874566873,640.0,640.0,723.0000000000001
2.4000000000000004,1.0,4.999999999999998,5.0,5.0,5.000000000000004,780.4566874566873,640.0,640.0,705.0000000000001
2.4000000000000004,1.1,5.034515366430258,5.0,5.0,5.550000000000006,780.4566874566873,640.0,640.0,723.0000000000001
2.4000000000000004,1.2000000000000002,5.119953596287702,5.0,5.0,6.000000000000005,780.4566874566876,640.0,640.0,733.3333333333334
2.4000000000000004,1.3,5.316279069767444,5.0,5.0,6.431818181818186,801.5024154589371,660.0,660.0,750.0
2.4000000000000004,1.4000000000000001,6.08167938931298,8.5,8.5,7.000000000000004,801.5024154589371,660.0,660.0,760.0
2.4000000000000004,1.5,8.081578947368422,8.750000000000002,8.75,8.53571428571429,789.524953789279,650.0,650.0,721.4285714285714
2.4000000000000004,1.6,8.169483568075112,9.0,9.0,8.750000000000007,780.4566874566873,640.0,640.0,705.0000000000001
2.4000000000000004,1.7000000000000002,8.169483568075112,9.0,9.0,8.750000000000007,780.4566874566873,640.0,640.0,705.0000000000001
2.4000000000000004,1.8,8.169483568075112,9.0,9.0,8.750000000000007,780.4566874566873,640.0,640.0,705.0000000000001
2.4000000000000004,1.9000000000000001,8.169483568075112,9.0,9.0,8.750000000000007,780.4566874566873,640.0,640.0,705.0000000000001
2.4000000000000004,2.0,8.169483568075112,9.0,9.0,8.750000000000007,780.4566874566873,640.0,640.0,705.0000000000001
2.5,0.0,1.810300527643955,0.9,0.9,1.178728070175437,768.6715596330275,637.5,637.5,692.7631578947369
2.5,0.1,1.810300527643955,0.9,0.9,1.178728070175437,768.6715596330275,637.5,637.5,692.7631578947369
2.5,0.2,1.810300527643955,0.9,0.9,1.178728070175437,768.6715596330275,637.5,637.5,692.7631578947369
2.5,0.30000000000000004,1.810300527643955,0.9,0.9,1.178728070175437,768.6715596330275,637.5,637.5,692.7631578947369
2.5,0.4,1.8305164319248826,1.0,1.0,1.2355072463768104,770.561429635145,640.0,640.0,696.5217391304349
2.5,0.5,1.9184210526315795,1.25,1.25,1.4583333333333321,779.6387225548903,650.0,650.0,712.5
2.5,0.6000000000000001,3.918320610687024,1.5,1.5,2.979166666666668,791.7084063047286,660.0,660.0,750.0
2.5,0.7000000000000001,4.683720930232558,5.0,5.0,3.586021505376347,791.7084063047283,660.0,660.0,740.3225806451613
2.5,0.8,4.880046403712297,5.0,5.0,4.04166666666667,770.5614296351451,640.0,640.0,723.5294117647059
2.5,0.9,4.966254478215648,5.0,5.0,4.445378151260509,768.6715596330275,637.5,637.5,713.3823529411766
2.5,1.0,4.999999999999999,5.0,5.0,5.000000000000006,768.6715596330275,637.5,637.5,692.7631578947369
2.5,1.1,5.033745521784351,5.0,5.0,5.554621848739502,768.6715596330275,637.5,637.5,713.3823529411765
2.5,1.2000000000000002,5.119953596287702,5.0,5.0,5.958333333333339,770.5614296351451,640.0,640.0,723.529411764706
2.5,1.3,5.316279069767444,5.0,5.0,6.41397849462366,791.7084063047286,660.0,660.0,740.3225806451613
2.5,1.4000000000000001,6.08167938931298,8.5,8.5,7.020833333333338,791.7084063047283,660.0,660.0,750.0000000000001
2.5,1.5,8.081578947368422,8.750000000000002,8.75,8.541666666666671,779.6387225548903,650.0,650.0,712.5
2.5,1.6,8.169483568075112,9.0,9.0,8.764492753623195,770.5614296351451,640.0,640.0,696.5217391304348
2.5,1.7000000000000002,8.189699472356045,9.1,9.100000000000001,8.821271929824567,768.6715596330275,637.5,637.5,692.7631578947369
2.5,1.8,8.189699472356045,9.1,9.100000000000001,8.821271929824567,768.6715596330275,637.5,637.5,692.7631578947369
2.5,1.9000000000000001,8.189699472356045,9.1,9.100000000000001,8.821271929824567,768.6715596330275,637.5,637.5,692.7631578947369
2.5,2.0,8.189699472356045,9.1,9.100000000000001,8.821271929824567,768.6715596330275,637.5,637.5,692.7631578947369
2.6000000000000005,0.0,1.7908805031446537,0.8500000000000001,0.8500000000000001,1.094858156028367,754.9656451298066,635.0,635.0,680.1063829787232
2.6000000000000005,0.1,1.7908805031446537,0.8500000000000001,0.8500000000000001,1.094858156028367,754.9656451298066,635.0,635.0,680.1063829787232
2.6000000000000005,0.2,1.7908805031446537,0.8500000000000001,0.8500000000000001,1.094858156028367,754.9656451298066,635.0,635.0,680.1063829787232
2.6000000000000005,0.30000000000000004,1.7908805031446537,0.8500000000000001,0.8500000000000001,1.094858156028367,754.9656451298066,635.0,635.0,680.1063829787232
2.6000000000000005,0.4,1.8305164319248826,1.0,1.0,1.2121212121212108,758.5390185036201,640.0,640.0,687.2727272727271
2.6000000000000005,0.5,1.9184210526315795,1.25,1.25,1.4429824561403495,767.459869848156,650.0,650.0,702.6315789473683
2.6000000000000005,0.6000000000000001,3.918320610687024,1.5,1.5,2.9487179487179493,779.3963531669866,660.0,660.0,738.4615384615383
2.6000000000000005,0.7000000000000001,4.683720930232558,5.0,5.0,3.6005747126436805,779.3963531669863,660.0,660.0,729.3103448275862
2.6000000000000005,0.8,4.880046403712297,5.0,5.0,4.083333333333337,758.5390185036202,640.0,640.0,712.5
2.6000000000000005,0.9,4.9669458908761595,5.0,5.0,4.440677966101699,754.9656451298066,635.0,635.0,703.4745762711864
2.6000000000000005,1.0,5.0,5.0,5.0,5.000000000000006,754.9656451298066,635.0,635.0,680.1063829787232
2.6000000000000005,1.1,5.03305410912384,5.0,5.0,5.559322033898311,754.9656451298066,635.0,635.0,703.4745762711863
2.6000000000000005,1.2000000000000002,5.119953596287702,5.0,5.0,5.916666666666671,758.5390185036202,640.0,640.0,712.4999999999999
2.6000000000000005,1.3,5.316279069767444,5.0,5.0,6.399425287356324,779.3963531669866,660.0,660.0,729.310344827586
2.6000000000000005,1.4000000000000001,6.08167938931298,8.5,8.5,7.0512820512820555,779.3963531669863,660.0,660.0,738.4615384615383
2.6000000000000005,1.5,8.081578947368422,8.750000000000002,8.75,8.557017543859654,767.459869848156,650.0,650.0,702.6315789473683
2.6000000000000005,1.6,8.169483568075112,9.0,9.0,8.787878787878794,758.5390185036202,640.0,640.0,687.2727272727271
2.6000000000000005,1.7000000000000002,8.20911949685535,9.15,9.15,8.905141843971638,754.9656451298066,635.0,635.0,680.1063829787232
2.6000000000000005,1.8,8.20911949685535,9.15,9.15,8.905141843971638,754.9656451298066,635.0,635.0,680.1063829787232
2.6000000000000005,1.9000000000000001,8.20911949685535,9.15,9.15,8.905141843971638,754.9656451298066,635.0,635.0,680.1063829787232
2.6000000000000005,2.0,8.20911949685535,9.15,9.15,8.905141843971638,754.9656451298066,635.0,635.0,680.1063829787232
2.7,0.0,1.7722846441947566,0.7999999999999999,0.8,0.99798387096774,738.9079524107702,632.5,632.5,667.016129032258
2.7,0.1,1.7722846441947566,0.7999999999999999,0.8,0.99798387096774,738.9079524107702,632.5,632.5,667.016129032258
2.7,0.2,1.7722846441947566,0.7999999999999999,0.8,0.99798387096774,738.9079524107702,632.5,632.5,667.016129032258
2.7,0.30000000000000004,1.7722846441947566,0.7999999999999999,0.8,0.99798387096774,738.9079524107702,632.5,632.5,667.016129032258
2.7,0.4,1.8305164319248826,1.0,1.0,1.178571428571427,743.8311461067365,640.0,640.0,677.1428571428571
2.7,0.5,1.9184210526315795,1.25,1.25,1.4166666666666652,752.3349168646081,650.0,650.0,691.6666666666666
2.7,0.6000000000000001,3.918320610687024,1.5,1.5,2.906250000000001,763.7643312101911,660.0,660.0,725.0000000000001
2.7,0.7000000000000001,4.683720930232558,5.0,5.0,3.6111111111111134,763.7643312101909,660.0,660.0,716.6666666666667
2.7,0.8,4.880046403712297,5.0,5.0,4.125000000000004,743.8311461067367,640.0,640.0,700.0000000000001
2.7,0.9,4.967566366766634,5.0,5.0,4.4358974358974415,738.9079524107702,632.5,632.5,693.2692307692307
2.7,1.0,5.0,5.0,5.0,5.000000000000005,738.9079524107702,632.5,632.5,667.016129032258
2.7,1.1,5.032433633233366,5.0,5.0,5.564102564102569,738.9079524107702,632.5,632.5,693.2692307692308
2.7,1.2000000000000002,5.119953596287702,5.0,5.0,5.875000000000006,743.8311461067367,640.0,640.0,700.0
2.7,1.3,5.316279069767444,5.0,5.0,6.388888888888892,763.7643312101911,660.0,660.0,716.6666666666666
2.7,1.4000000000000001,6.08167938931298,8.5,8.5,7.093750000000004,763.7643312101909,660.0,660.0,725.0
2.7,1.5,8.081578947368422,8.750000000000002,8.75,8.583333333333337,752.3349168646081,650.0,650.0,691.6666666666666
2.7,1.6,8.169483568075112,9.0,9.0,8.821428571428577,743.8311461067367,640.0,640.0,677.1428571428571
2.7,1.7000000000000002,8.227715355805243,9.200000000000001,9.2,9.002016129032263,738.9079524107702,632.5,632.5,667.016129032258
2.7,1.8,8.227715355805243,9.200000000000001,9.2,9.002016129032263,738.9079524107702,632.5,632.5,667.016129032258
2.7,1.9000000000000001,8.227715355805243,9.200000000000001,9.2,9.002016129032263,738.9079524107702,632.5,632.5,667.016129032258
2.7,2.0,8.227715355805243,9.200000000000001,9.2,9.002016129032263,738.9079524107702,632.5,632.5,667.016129032258
2.8000000000000007,0.0,1.7545454545454544,0.75,0.75,0.8876811594202874,719.9196228109563,630.0,630.0,653.4782608695651
2.8000000000000007,0.1,1.7545454545454544,0.75,0.75,0.8876811594202874,719.9196228109563,630.0,630.0,653.4782608695651
2.8000000000000007,0.2,1.7545454545454544,0.75,0.75,0.8876811594202874,719.9196228109563,630.0,630.0,653.4782608695651
2.8000000000000007,0.30000000000000004,1.7545454545454549,0.75,0.75,0.8876811594202876,719.9196228109563,630.0,630.0,653.4782608695651
2.8000000000000007,0.4,1.8305164319248826,1.0,1.0,1.1333333333333315,725.6605944391179,640.0,640.0,665.9999999999999
2.8000000000000007,0.5,1.9184210526315795,1.25,1.25,1.377450980392155,733.3307086614172,650.0,650.0,679.4117647058822
2.8000000000000007,0.6000000000000001,3.918320610687024,1.5,1.5,2.848484848484849,743.6235154394299,660.0,660.0,709.090909090909
2.8000000000000007,0.7000000000000001,4.683720930232558,5.0,5.0,3.616666666666669,743.6235154394296,660.0,660.0,701.9999999999998
2.8000000000000007,0.8,4.880046403712297,5.0,5.0,4.1666666666666705,725.6605944391177,640.0,640.0,685.7142857142857
2.8000000000000007,0.9,4.968122270742358,5.000000000000001,5.0,4.51488095238096,719.9196228109563,630.0,630.0,674.9999999999999
2.8000000000000007,1.0,4.999999999999998,5.000000000000001,5.0,5.000000000000007,719.9196228109563,630.0,630.0,653.4782608695651
2.8000000000000007,1.1,5.03187772925764,5.000000000000001,5.0,5.485119047619054,719.9196228109563,630.0,630.0,674.9999999999999
2.8000000000000007,1.2000000000000002,5.119953596287702,5.0,5.0,5.833333333333339,725.6605944391179,640.0,640.0,685.7142857142856
2.8000000000000007,1.3,5.316279069767444,5.0,5.0,6.383333333333337,743.6235154394299,660.0,660.0,701.9999999999999
2.8000000000000007,1.4000000000000001,6.08167938931298,8.5,8.5,7.151515151515158,743.6235154394296,660.0,660.0,709.090909090909
2.8000000000000007,1.5,8.081578947368422,8.750000000000002,8.75,8.622549019607849,733.3307086614172,650.0,650.0,679.4117647058822
2.8000000000000007,1.6,8.169483568075112,9.0,9.0,8.866666666666672,725.6605944391177,640.0,640.0,665.9999999999999
2.8000000000000007,1.7000000000000002,8.245454545454548,9.25,9.25,9.112318840579718,719.9196228109563,630.0,630.0,653.4782608695651
2.8000000000000007,1.8,8.245454545454548,9.25,9.25,9.112318840579718,719.9196228109563,630.0,630.0,653.4782608695651
2.8000000000000007,1.9000000000000001,8.245454545454548,9.25,9.25,9.112318840579718,719.9196228109563,630.0,630.0,653.4782608695651
2.8000000000000007,2.0,8.245454545454548,9.25,9.25,9.112318840579718,719.9196228109563,630.0,630.0,653.4782608695651
2.9000000000000004,0.0,1.7377716233489562,0.6500000000000001,0.65,0.7635073260073236,697.2217898832682,627.5,627.5,639.478021978022
2.9000000000000004,0.1,1.7377716233489562,0.6500000000000001,0.65,0.7635073260073236,697.2217898832682,627.5,627.5,639.478021978022
2.9000000000000004,0.2,1.7377716233489562,0.6500000000000001,0.65,0.7635073260073236,697.2217898832682,627.5,627.5,639.478021978022
2.9000000000000004,0.30000000000000004,1.7545454545454549,0.75,0.75,0.8257575757575736,698.2047360631475,630.0,630.0,642.2727272727273
2.9000000000000004,0.4,1.8305164319248826,1.0,1.0,1.0745614035087703,702.9310710498409,640.0,640.0,653.6842105263157
2.9000000000000004,0.5,1.9184210526315795,1.25,1.25,1.322916666666665,709.0879765395894,650.0,650.0,665.6249999999999
2.9000000000000004,0.6000000000000001,3.918320610687024,1.5,1.5,2.770833333333334,717.1576819407006,660.0,660.0,689.9999999999999
2.9000000000000004,0.7000000000000001,4.683720930232558,5.0,5.0,3.6159420289855104,717.1576819407006,660.0,660.0,684.782608695652
2.9000000000000004,0.8,4.880046403712297,5.0,5.0,4.2083333333333375,702.9310710498407,640.0,640.0,669.2307692307692
2.9000000000000004,0.9,4.968612275610019,5.0,5.0,4.595015576323995,697.2217898832682,627.5,627.5,654.8831775700935
2.9000000000000004,1.0,4.999999999999999,5.0,5.0,5.000000000000008,697.2217898832682,627.5,627.5,639.478021978022
2.9000000000000004,1.1,5.0313877243899805,5.0,5.0,5.404984423676019,697.2217898832682,627.5,627.5,654.8831775700934
2.9000000000000004,1.2000000000000002,5.119953596287702,5.0,5.0,5.791666666666673,702.931071049841,640.0,640.0,669.2307692307692
2.9000000000000004,1.3,5.316279069767444,5.0,5.0,6.384057971014497,717.1576819407006,660.0,660.0,684.7826086956521
2.9000000000000004,1.4000000000000001,6.08167938931298,8.5,8.5,7.229166666666672,717.1576819407006,660.0,660.0,690.0
2.9000000000000004,1.5,8.081578947368422,8.750000000000002,8.75,8.67708333333334,709.0879765395894,650.0,650.0,665.6249999999999
2.9000000000000004,1.6,8.169483568075112,9.0,9.0,8.925438596491235,702.9310710498407,640.0,640.0,653.6842105263157
2.9000000000000004,1.7000000000000002,8.245454545454548,9.25,9.25,9.174242424242431,698.2047360631475,630.0,630.0,642.2727272727273
2.9000000000000004,1.8,8.262228376651043,9.35,9.350000000000001,9.23649267399268,697.2217898832682,627.5,627.5,639.478021978022
2.9000000000000004,1.9000000000000001,8.262228376651043,9.35,9.350000000000001,9.23649267399268,697.2217898832682,627.5,627.5,639.478021978022
2.9000000000000004,2.0,8.262228376651043,9.35,9.350000000000001,9.23649267399268,697.2217898832682,627.5,627.5,639.478021978022
3.0,0.0,1.721965560688786,0.6000000000000001,0.6000000000000001,0.624999999999998,669.7197875166003,625.0,625.0,625.0
3.0,0.1,1.721965560688786,0.6000000000000001,0.6000000000000001,0.624999999999998,669.7197875166003,625.0,625.0,625.0
3.0,0.2,1.721965560688786,0.6000000000000001,0.6000000000000001,0.624999999999998,669.7197875166003,625.0,625.0,625.0
3.0,0.30000000000000004,1.7545454545454549,0.75,0.75,0.749999999999998,671.007662835249,630.0,630.0,630.0
3.0,0.4,1.8305164319248826,1.0,1.0,0.9999999999999986,674.0201660735468,640.0,640.0,640.0
3.0,0.5,1.9184210526315795,1.25,1.25,1.2499999999999984,677.5182724252492,650.0,650.0,650.0
3.0,0.6000000000000001,3.918320610687024,1.5,1.5,2.666666666666668,681.411214953271,660.0,660.0,666.6666666666666
3.0,0.7000000000000001,4.683720930232558,5.0,5.0,3.60714285714286,681.4112149532708,660.0,660.0,664.2857142857143
3.0,0.8,4.880046403712297,5.0,5.0,4.250000000000004,674.0201660735468,640.0,640.0,650.0
3.0,0.9,4.969048123807505,5.000000000000001,5.0,4.6764705882353015,669.7197875166003,625.0,625.0,632.6470588235294
3.0,1.0,5.0,5.000000000000001,5.0,5.000000000000008,669.7197875166003,625.0,625.0,625.0
3.0,1.1,5.0309518761924945,5.000000000000001,5.0,5.3235294117647145,669.7197875166003,625.0,625.0,632.6470588235294
3.0,1.2000000000000002,5.119953596287702,5.0,5.0,5.750000000000007,674.0201660735469,640.0,640.0,650.0
3.0,1.3,5.316279069767444,5.0,5.0,6.392857142857148,681.411214953271,660.0,660.0,664.2857142857143
3.0,1.4000000000000001,6.08167938931298,8.5,8.5,7.333333333333338,681.4112149532708,660.0,660.0,666.6666666666667
3.0,1.5,8.081578947368422,8.750000000000002,8.75,8.750000000000005,677.5182724252492,650.0,650.0,650.0
3.0,1.6,8.169483568075112,9.0,9.0,9.000000000000007,674.0201660735468,640.0,640.0,640.0
3.0,1.7000000000000002,8.245454545454548,9.25,9.25,9.250000000000007,671.007662835249,630.0,630.0,630.0
3.0,1.8,8.278034439311213,9.400000000000002,9.4,9.375000000000007,669.7197875166003,625.0,625.0,625.0
3.0,1.9000000000000001,8.278034439311213,9.400000000000002,9.4,9.375000000000007,669.7197875166003,625.0,625.0,625.0
3.0,2.0,8.278034439311213,9.400000000000002,9.4,9.375000000000007,669.7197875166003,625.0,625.0,625.0
3.1000000000000005,0.0,1.7071724709784406,0.5500000000000002,0.55,0.5624999999999978,669.1382113821138,622.5,622.5,622.5
3.1000000000000005,0.1,1.7071724709784406,0.5500000000000002,0.55,0.5624999999999978,669.1382113821138,622.5,622.5,622.5
3.1000000000000005,0.2,1.7071724709784406,0.5500000000000002,0.55,0.5624999999999978,669.1382113821138,622.5,622.5,622.5
3.1000000000000005,0.30000000000000004,1.7545454545454549,0.75,0.75,0.749999999999998,671.007662835249,630.0,630.0,630.0
3.1000000000000005,0.4,1.8305164319248826,1.0,1.0,0.9999999999999986,674.0201660735468,640.0,640.0,640.0
3.1000000000000005,0.5,1.9184210526315795,1.25,1.25,1.2499999999999984,677.5182724252492,650.0,650.0,650.0
3.1000000000000005,0.6000000000000001,3.918320610687024,1.5,1.5,2.666666666666668,681.411214953271,660.0,660.0,666.6666666666666
3.1000000000000005,0.7000000000000001,4.683720930232558,5.0,5.0,3.60714285714286,681.4112149532708,660.0,660.0,664.2857142857143
