x,y,z_COG,w_COG,z_MoM,w_MoM,z_ModMoM,w_ModMoM,z_CA,w_CA,,,x,y,z_COG,z_MOM,z_ModifiedMOM,z_CA,w_COG,w_MOM,w_ModifiedMOM,w_CA,,Z_COG差,W_COG差,,z_MoM差,w_MoM差,,z_ModMoM差,w_ModMoM差,,Z_CA,W_CA
-1.9,0.6,3.918320611,970.608967,1.5,1139.95,1.5,1139.95,2.715714286,1019.965714,,,-1.9,0.6,3.918320611,1.5,1.5,2.726190476,970.9041075,1140,1140,1020,,0,-0.053565446,,0,-0.05,,0,-0.05,,-1.05E-02,-0.034286
-1.9,0.7,4.68372093,970.608967,5,1139.95,5,1139.95,3.573170732,1020.695122,,,-1.9,0.7,4.68372093,5,5,3.573170732,970.9041075,1140,1140,1020.731707,,0,-0.053565446,,0,-0.05,,0,-0.05,,2.93E-10,-0.036585317
-1.9,0.8,4.861449819,978.7301865,5,1147.45,5,1147.45,4.033557047,1030.082215,,,-1.9,0.8,4.861449819,5,5,4.033557047,979.0523381,1147.5,1147.5,1030.11745,,0,-0.058475429,,0,-0.05,,0,-0.05,,2.01E-11,-0.035234664
-1.9,0.9,4.960016432,978.7301865,5,1147.45,5,1147.45,4.472,1032.9876,,,-1.9,0.9,4.960016432,5,5,4.472,979.0523381,1147.5,1147.5,1033.02,,0,-0.058475429,,0,-0.05,,0,-0.05,,0.00E+00,-0.0324
-1.9,1,5,978.7301865,5,1147.45,5,1147.45,5,1039.65,,,-1.9,1,5,5,5,5,979.0523381,1147.5,1147.5,1039.678218,,0,-0.058475429,,0,-0.05,,0,-0.05,,0.00E+00,-0.028217822
-1.9,1.1,5.039983568,978.7301865,5,1147.45,5,1147.45,5.528,1032.9876,,,-1.9,1.1,5.039983568,5,5,5.528,979.0523381,1147.5,1147.5,1033.02,,0,-0.058475429,,0,-0.05,,0,-0.05,,0.00E+00,-0.0324
-1.9,1.2,5.138550181,978.7301865,5,1147.45,5,1147.45,5.966442953,1030.082215,,,-1.9,1.2,5.138550181,5,5,5.966442953,979.0523381,1147.5,1147.5,1030.11745,,-9.77E-15,-0.058475429,,0,-0.05,,0,-0.05,,-2.01E-11,-0.035234664
-1.9,1.3,5.31627907,970.608967,5,1139.95,5,1139.95,6.426829268,1020.695122,,,-1.9,1.3,5.31627907,5,5,6.426829268,970.9041075,1140,1140,1020.731707,,0,-0.053565446,,0,-0.05,,0,-0.05,,-2.93E-10,-0.036585317
-1.9,1.4,6.081679389,970.608967,8.5,1139.95,8.5,1139.95,7.284285714,1019.965714,,,-1.9,1.4,6.081679389,8.5,8.5,7.273809524,970.9041075,1140,1140,1020,,-1.07E-14,-0.053565446,,0,-0.05,,0,-0.05,,1.05E-02,-0.034286
-1.9,1.5,8.058081221,978.7301865,8.7,1147.45,8.7,1147.45,8.591089109,1039.65,,,-1.9,1.5,8.058081221,8.7,8.7,8.569513201,979.0523381,1147.5,1147.5,1039.678218,,0,-0.058475429,,0,-0.05,,0,-0.05,,2.16E-02,-0.028217822
-1.9,1.6,8.058081221,978.7301865,8.7,1147.45,8.7,1147.45,8.591089109,1039.65,,,-1.9,1.6,8.058081221,8.7,8.7,8.569513201,979.0523381,1147.5,1147.5,1039.678218,,0,-0.058475429,,0,-0.05,,0,-0.05,,2.16E-02,-0.028217822
-1.9,1.7,8.058081221,978.7301865,8.7,1147.45,8.7,1147.45,8.591089109,1039.65,,,-1.9,1.7,8.058081221,8.7,8.7,8.569513201,979.0523381,1147.5,1147.5,1039.678218,,0,-0.058475429,,0,-0.05,,0,-0.05,,2.16E-02,-0.028217822
-1.9,1.8,8.058081221,978.7301865,8.7,1147.45,8.7,1147.45,8.591089109,1039.65,,,-1.9,1.8,8.058081221,8.7,8.7,8.569513201,979.0523381,1147.5,1147.5,1039.678218,,0,-0.058475429,,0,-0.05,,0,-0.05,,2.16E-02,-0.028217822
-1.9,1.9,8.058081221,978.7301865,8.7,1147.45,8.7,1147.45,8.591089109,1039.65,,,-1.9,1.9,8.058081221,8.7,8.7,8.569513201,979.0523381,1147.5,1147.5,1039.678218,,0,-0.058475429,,0,-0.05,,0,-0.05,,2.16E-02,-0.028217822
-1.9,2,8.058081221,978.7301865,8.7,1147.45,8.7,1147.45,8.591089109,1039.65,,,-1.9,2,8.058081221,8.7,8.7,8.569513201,979.0523381,1147.5,1147.5,1039.678218,,0,-0.058475429,,0,-0.05,,0,-0.05,,2.16E-02,-0.028217822
-1.8,0,1.966024915,972.8064178,1.35,1144.95,1.35,1144.95,1.420588235,1029.655882,,,-1.8,0,1.966024915,1.35,1.35,1.433823529,973.1099879,1145,1145,1029.705882,,0,-0.055182022,,0,-0.05,,0,-0.05,,-1.32E-02,-0.050000353
-1.8,0.1,1.966024915,972.8064178,1.35,1144.95,1.35,1144.95,1.420588235,1029.655882,,,-1.8,0.1,1.966024915,1.35,1.35,1.433823529,973.1099879,1145,1145,1029.705882,,0,-0.055182022,,0,-0.05,,0,-0.05,,-1.32E-02,-0.050000353
-1.8,0.2,1.966024915,972.8064178,1.35,1144.95,1.35,1144.95,1.420588235,1029.655882,,,-1.8,0.2,1.966024915,1.35,1.35,1.433823529,973.1099879,1145,1145,1029.705882,,0,-0.055182022,,0,-0.05,,0,-0.05,,-1.32E-02,-0.050000353
-1.8,0.3,1.966024915,972.8064178,1.35,1144.95,1.35,1144.95,1.420588235,1029.655882,,,-1.8,0.3,1.966024915,1.35,1.35,1.433823529,973.1099879,1145,1145,1029.705882,,0,-0.055182022,,0,-0.05,,0,-0.05,,-1.32E-02,-0.050000353
-1.8,0.4,1.966024915,972.8064178,1.35,1144.95,1.35,1144.95,1.420588235,1029.655882,,,-1.8,0.4,1.966024915,1.35,1.35,1.433823529,973.1099879,1145,1145,1029.705882,,0,-0.055182022,,0,-0.05,,0,-0.05,,-1.32E-02,-0.050000353
-1.8,0.5,1.966024915,972.8064178,1.35,1144.95,1.35,1144.95,1.420588235,1029.655882,,,-1.8,0.5,1.966024915,1.35,1.35,1.433823529,973.1099879,1145,1145,1029.705882,,0,-0.055182022,,0,-0.05,,0,-0.05,,-1.32E-02,-0.050000353
-1.8,0.6,3.918320611,967.3742701,1.5,1139.95,1.5,1139.95,2.666666667,1016.616667,,,-1.8,0.6,3.918320611,1.5,1.5,2.666666667,967.6594324,980.2209945,990,1016.666667,,0,-0.051832827,,0,159.7290055,,0,149.95,,3.33E-10,-0.049999667
-1.8,0.7,4.68372093,967.3742701,5,979.95,5,989.95,3.607142857,1017.807143,,,-1.8,0.7,4.68372093,5,5,3.607142857,967.6594324,980.2209945,990,1017.857143,,0,-0.051832827,,0,-0.270994475,,0,-0.05,,-1.43E-10,-0.049999857
-1.8,0.8,4.856269113,972.8064178,5,1144.95,5,1144.95,4.024,1023.35,,,-1.8,0.8,4.856269113,5,5,4.04,973.1099879,1145,1145,1023.4,,0,-0.055182022,,0,-0.05,,0,-0.05,,-1.60E-02,-0.05
-1.8,0.9,4.958487347,972.8064178,5,1144.95,5,1144.95,4.457142857,1024.95,,,-1.8,0.9,4.958487347,5,5,4.476190476,973.1099879,1145,1145,1025,,0,-0.055182022,,0,-0.05,,0,-0.05,,-1.90E-02,-0.05
-1.8,1,5,972.8064178,5,1144.95,5,1144.95,4.976470588,1029.655882,,,-1.8,1,5,5,5,5,973.1099879,1145,1145,1029.705882,,0,-0.055182022,,0,-0.05,,0,-0.05,,-2.35E-02,-0.050000353
-1.8,1.1,5.041512653,972.8064178,5,1144.95,5,1144.95,5.504761905,1024.95,,,-1.8,1.1,5.041512653,5,5,5.523809524,973.1099879,1145,1145,1025,,0,-0.055182022,,0,-0.05,,0,-0.05,,-1.90E-02,-0.05
-1.8,1.2,5.143730887,972.8064178,5,1144.95,5,1144.95,5.944,1023.35,,,-1.8,1.2,5.143730887,5,5,5.96,973.1099879,1145,1145,1023.4,,0,-0.055182022,,0,-0.05,,0,-0.05,,-1.60E-02,-0.05
-1.8,1.3,5.31627907,967.3742701,5,979.95,5,989.95,6.392857143,1017.807143,,,-1.8,1.3,5.31627907,5,5,6.392857143,967.6594324,980.2209945,990,1017.857143,,0,-0.051832827,,0,-0.270994475,,0,-0.05,,1.43E-10,-0.049999857
-1.8,1.4,6.081679389,967.3742701,8.5,979.95,8.5,989.95,7.333333333,1016.616667,,,-1.8,1.4,6.081679389,8.5,8.5,7.333333333,967.6594324,980.2209945,990,1016.666667,,-1.07E-14,-0.051832827,,0,-0.270994475,,0,-0.05,,-3.33E-10,-0.049999667
-1.8,1.5,8.033975085,972.8064178,8.65,1144.95,8.65,1144.95,8.602941176,1029.655882,,,-1.8,1.5,8.033975085,8.65,8.65,8.566176471,973.1099879,1145,1145,1029.705882,,0,-0.055182022,,0,-0.05,,0,-0.05,,3.68E-02,-0.050000353
-1.8,1.6,8.033975085,972.8064178,8.65,1144.95,8.65,1144.95,8.602941176,1029.655882,,,-1.8,1.6,8.033975085,8.65,8.65,8.566176471,973.1099879,1145,1145,1029.705882,,0,-0.055182022,,0,-0.05,,0,-0.05,,3.68E-02,-0.050000353
-1.8,1.7,8.033975085,972.8064178,8.65,1144.95,8.65,1144.95,8.602941176,1029.655882,,,-1.8,1.7,8.033975085,8.65,8.65,8.566176471,973.1099879,1145,1145,1029.705882,,0,-0.055182022,,0,-0.05,,0,-0.05,,3.68E-02,-0.050000353
-1.8,1.8,8.033975085,972.8064178,8.65,1144.95,8.65,1144.95,8.602941176,1029.655882,,,-1.8,1.8,8.033975085,8.65,8.65,8.566176471,973.1099879,1145,1145,1029.705882,,0,-0.055182022,,0,-0.05,,0,-0.05,,3.68E-02,-0.050000353
-1.8,1.9,8.033975085,972.8064178,8.65,1144.95,8.65,1144.95,8.602941176,1029.655882,,,-1.8,1.9,8.033975085,8.65,8.65,8.566176471,973.1099879,1145,1145,1029.705882,,0,-0.055182022,,0,-0.05,,0,-0.05,,3.68E-02,-0.050000353
-1.8,2,8.033975085,972.8064178,8.65,1144.95,8.65,1144.95,8.602941176,1029.655882,,,-1.8,2,8.033975085,8.65,8.65,8.566176471,973.1099879,1145,1145,1029.705882,,0,-0.055182022,,0,-0.05,,0,-0.05,,3.68E-02,-0.050000353
-1.7,0,1.982428239,967.3028789,1.4,900,1.4,900,1.4,1020.048058,,,-1.7,0,1.982428239,1.4,1.4,1.426982201,967.5892732,900,900,1020.072816,,0,-0.051985958,,0,0,,0,0,,-2.70E-02,-0.024757534
-1.7,0.1,1.982428239,967.3028789,1.4,900,1.4,900,1.4,1020.048058,,,-1.7,0.1,1.982428239,1.4,1.4,1.426982201,967.5892732,900,900,1020.072816,,0,-0.051985958,,0,0,,0,0,,-2.70E-02,-0.024757534
-1.7,0.2,1.982428239,967.3028789,1.4,900,1.4,900,1.4,1020.048058,,,-1.7,0.2,1.982428239,1.4,1.4,1.426982201,967.5892732,900,900,1020.072816,,0,-0.051985958,,0,0,,0,0,,-2.70E-02,-0.024757534
-1.7,0.3,1.982428239,967.3028789,1.4,900,1.4,900,1.4,1020.048058,,,-1.7,0.3,1.982428239,1.4,1.4,1.426982201,967.5892732,900,900,1020.072816,,0,-0.051985958,,0,0,,0,0,,-2.70E-02,-0.024757534
-1.7,0.4,1.982428239,967.3028789,1.4,900,1.4,900,1.4,1020.048058,,,-1.7,0.4,1.982428239,1.4,1.4,1.426982201,967.5892732,900,900,1020.072816,,0,-0.051985958,,0,0,,0,0,,-2.70E-02,-0.024757534
-1.7,0.5,1.982428239,967.3028789,1.4,900,1.4,900,1.4,1020.048058,,,-1.7,0.5,1.982428239,1.4,1.4,1.426982201,967.5892732,900,900,1020.072816,,0,-0.051985958,,0,0,,0,0,,-2.70E-02,-0.024757534
-1.7,0.6,3.918320611,967.3742701,1.5,979.95,1.5,989.95,2.666666667,1016.616667,,,-1.7,0.6,3.918320611,1.5,1.5,2.666666667,967.6594324,980.2209945,990,1016.666667,,0,-0.051832827,,0,-0.270994475,,0,-0.05,,3.33E-10,-0.049999667
-1.7,0.7,4.68372093,967.3742701,5,979.95,5,989.95,3.607142857,1017.807143,,,-1.7,0.7,4.68372093,5,5,3.607142857,967.6594324,980.2209945,990,1017.857143,,0,-0.051832827,,0,-0.270994475,,0,-0.05,,-1.43E-10,-0.049999857
-1.7,0.8,4.852454338,967.3028789,5,900,5,900,4.046357616,1016.838079,,,-1.7,0.8,4.852454338,5,5,4.046357616,967.5892732,900,900,1016.870861,,0,-0.051985958,,0,0,,0,0,,1.06E-10,-0.032781927
-1.7,0.9,4.957359813,967.3028789,5,900,5,900,4.480314961,1017.194882,,,-1.7,0.9,4.957359813,5,5,4.480314961,967.5892732,900,900,1017.224409,,0,-0.051985958,,0,0,,0,0,,3.70E-10,-0.029527449
-1.7,1,5,967.3028789,5,900,5,900,5,1020.048058,,,-1.7,1,5,5,5,5,967.5892732,900,900,1020.072816,,0,-0.051985958,,0,0,,0,0,,0.00E+00,-0.024757534
-1.7,1.1,5.042640187,967.3028789,5,900,5,900,5.519685039,1017.194882,,,-1.7,1.1,5.042640187,5,5,5.519685039,967.5892732,900,900,1017.224409,,0,-0.051985958,,0,0,,0,0,,-3.70E-10,-0.029527449
-1.7,1.2,5.147545662,967.3028789,5,900,5,900,5.953642384,1016.838079,,,-1.7,1.2,5.147545662,5,5,5.953642384,967.5892732,900,900,1016.870861,,0,-0.051985958,,0,0,,0,0,,-1.06E-10,-0.032781927
-1.7,1.3,5.31627907,967.3742701,5,979.95,5,989.95,6.392857143,1017.807143,,,-1.7,1.3,5.31627907,5,5,6.392857143,967.6594324,980.2209945,990,1017.857143,,0,-0.051832827,,0,-0.270994475,,0,-0.05,,1.43E-10,-0.049999857
-1.7,1.4,6.081679389,967.3742701,8.5,979.95,8.5,989.95,7.333333333,1016.616667,,,-1.7,1.4,6.081679389,8.5,8.5,7.333333333,967.6594324,980.2209945,990,1016.666667,,-1.07E-14,-0.051832827,,0,-0.270994475,,0,-0.05,,-3.33E-10,-0.049999667
-1.7,1.5,8.017571761,967.3028789,8.6,900,8.6,900,8.6,1020.048058,,,-1.7,1.5,8.017571761,8.6,8.6,8.573017799,967.5892732,900,900,1020.072816,,0,-0.051985958,,0,0,,0,0,,2.70E-02,-0.024757534
-1.7,1.6,8.017571761,967.3028789,8.6,900,8.6,900,8.6,1020.048058,,,-1.7,1.6,8.017571761,8.6,8.6,8.573017799,967.5892732,900,900,1020.072816,,0,-0.051985958,,0,0,,0,0,,2.70E-02,-0.024757534
-1.7,1.7,8.017571761,967.3028789,8.6,900,8.6,900,8.6,1020.048058,,,-1.7,1.7,8.017571761,8.6,8.6,8.573017799,967.5892732,900,900,1020.072816,,0,-0.051985958,,0,0,,0,0,,2.70E-02,-0.024757534
-1.7,1.8,8.017571761,967.3028789,8.6,900,8.6,900,8.6,1020.048058,,,-1.7,1.8,8.017571761,8.6,8.6,8.573017799,967.5892732,900,900,1020.072816,,0,-0.051985958,,0,0,,0,0,,2.70E-02,-0.024757534
-1.7,1.9,8.017571761,967.3028789,8.6,900,8.6,900,8.6,1020.048058,,,-1.7,1.9,8.017571761,8.6,8.6,8.573017799,967.5892732,900,900,1020.072816,,0,-0.051985958,,0,0,,0,0,,2.70E-02,-0.024757534
-1.7,2,8.017571761,967.3028789,8.6,900,8.6,900,8.6,1020.048058,,,-1.7,2,8.017571761,8.6,8.6,8.573017799,967.5892732,900,900,1020.072816,,0,-0.051985958,,0,0,,0,0,,2.70E-02,-0.024757534
-1.6,0,1.949889625,962.1422768,1.3,900,1.3,900,1.392307692,1010.746154,,,-1.6,0,1.949889625,1.3,1.3,1.41025641,962.4115805,900,900,1010.769231,,0,-0.048883806,,0,0,,0,0,,-1.79E-02,-0.023076769
-1.6,0.1,1.949889625,962.1422768,1.3,900,1.3,900,1.392307692,1010.746154,,,-1.6,0.1,1.949889625,1.3,1.3,1.41025641,962.4115805,900,900,1010.769231,,0,-0.048883806,,0,0,,0,0,,-1.79E-02,-0.023076769
-1.6,0.2,1.949889625,962.1422768,1.3,900,1.3,900,1.392307692,1010.746154,,,-1.6,0.2,1.949889625,1.3,1.3,1.41025641,962.4115805,900,900,1010.769231,,0,-0.048883806,,0,0,,0,0,,-1.79E-02,-0.023076769
-1.6,0.3,1.949889625,962.1422768,1.3,900,1.3,900,1.392307692,1010.746154,,,-1.6,0.3,1.949889625,1.3,1.3,1.41025641,962.4115805,900,900,1010.769231,,0,-0.048883806,,0,0,,0,0,,-1.79E-02,-0.023076769
-1.6,0.4,1.949889625,962.1422768,1.3,900,1.3,900,1.392307692,1010.746154,,,-1.6,0.4,1.949889625,1.3,1.3,1.41025641,962.4115805,900,900,1010.769231,,0,-0.048883806,,0,0,,0,0,,-1.79E-02,-0.023076769
-1.6,0.5,1.949889625,962.1422768,1.3,900,1.3,900,1.392307692,1010.746154,,,-1.6,0.5,1.949889625,1.3,1.3,1.41025641,962.4115805,900,900,1010.769231,,0,-0.048883806,,0,0,,0,0,,-1.79E-02,-0.023076769
-1.6,0.6,3.918320611,967.3742701,1.5,979.95,1.5,989.95,2.666666667,1016.616667,,,-1.6,0.6,3.918320611,1.5,1.5,2.666666667,967.6594324,980.2209945,990,1016.666667,,0,-0.051832827,,0,-0.270994475,,0,-0.05,,3.33E-10,-0.049999667
-1.6,0.7,4.68372093,967.3742701,5,979.95,5,989.95,3.607142857,1017.807143,,,-1.6,0.7,4.68372093,5,5,3.607142857,967.6594324,980.2209945,990,1017.857143,,0,-0.051832827,,0,-0.270994475,,0,-0.05,,-1.43E-10,-0.049999857
-1.6,0.8,4.859790273,962.1422768,5,900,5,900,4.036842105,1010.494737,,,-1.6,0.8,4.859790273,5,5,4.052631579,962.4115805,900,900,1010.526316,,0,-0.048883806,,0,0,,0,0,,-1.58E-02,-0.031578789
-1.6,0.9,4.95952689,962.1422768,5,900,5,900,4.465625,1009.659375,,,-1.6,0.9,4.95952689,5,5,4.484375,962.4115805,900,900,1009.6875,,0,-0.048883806,,0,0,,0,0,,-1.87E-02,-0.028125
-1.6,1,5,962.1422768,5,900,5,900,4.976923077,1010.746154,,,-1.6,1,5,5,5,5,962.4115805,900,900,1010.769231,,0,-0.048883806,,0,0,,0,0,,-2.31E-02,-0.023076769
-1.6,1.1,5.04047311,962.1422768,5,900,5,900,5.496875,1009.659375,,,-1.6,1.1,5.04047311,5,5,5.515625,962.4115805,900,900,1009.6875,,0,-0.048883806,,0,0,,0,0,,-1.87E-02,-0.028125
-1.6,1.2,5.140209727,962.1422768,5,900,5,900,5.931578947,1010.494737,,,-1.6,1.2,5.140209727,5,5,5.947368421,962.4115805,900,900,1010.526316,,-9.77E-15,-0.048883806,,0,0,,0,0,,-1.58E-02,-0.031578789
-1.6,1.3,5.31627907,967.3742701,5,979.95,5,989.95,6.392857143,1017.807143,,,-1.6,1.3,5.31627907,5,5,6.392857143,967.6594324,980.2209945,990,1017.857143,,0,-0.051832827,,0,-0.270994475,,0,-0.05,,1.43E-10,-0.049999857
-1.6,1.4,6.081679389,967.3742701,8.5,979.95,8.5,989.95,7.333333333,1016.616667,,,-1.6,1.4,6.081679389,8.5,8.5,7.333333333,967.6594324,980.2209945,990,1016.666667,,-1.07E-14,-0.051832827,,0,-0.270994475,,0,-0.05,,-3.33E-10,-0.049999667
-1.6,1.5,8.050110375,962.1422768,8.7,900,8.7,900,8.630769231,1010.746154,,,-1.6,1.5,8.050110375,8.7,8.7,8.58974359,962.4115805,900,900,1010.769231,,0,-0.048883806,,0,0,,0,0,,4.10E-02,-0.023076769
-1.6,1.6,8.050110375,962.1422768,8.7,900,8.7,900,8.630769231,1010.746154,,,-1.6,1.6,8.050110375,8.7,8.7,8.58974359,962.4115805,900,900,1010.769231,,0,-0.048883806,,0,0,,0,0,,4.10E-02,-0.023076769
-1.6,1.7,8.050110375,962.1422768,8.7,900,8.7,900,8.630769231,1010.746154,,,-1.6,1.7,8.050110375,8.7,8.7,8.58974359,962.4115805,900,900,1010.769231,,0,-0.048883806,,0,0,,0,0,,4.10E-02,-0.023076769
-1.6,1.8,8.050110375,962.1422768,8.7,900,8.7,900,8.630769231,1010.746154,,,-1.6,1.8,8.050110375,8.7,8.7,8.58974359,962.4115805,900,900,1010.769231,,0,-0.048883806,,0,0,,0,0,,4.10E-02,-0.023076769
-1.6,1.9,8.050110375,962.1422768,8.7,900,8.7,900,8.630769231,1010.746154,,,-1.6,1.9,8.050110375,8.7,8.7,8.58974359,962.4115805,900,900,1010.769231,,0,-0.048883806,,0,0,,0,0,,4.10E-02,-0.023076769
-1.6,2,8.050110375,962.1422768,8.7,900,8.7,900,8.630769231,1010.746154,,,-1.6,2,8.050110375,8.7,8.7,8.58974359,962.4115805,900,900,1010.769231,,0,-0.048883806,,0,0,,0,0,,4.10E-02,-0.023076769
-1.5,0,1.918421053,957.2605317,1.25,899.95,1.25,899.95,1.378571429,1001.735714,,,-1.5,0,1.918421053,1.25,1.25,1.383928571,957.5129012,900,900,1001.785714,,0,-0.045867691,,0,-0.05,,0,-0.05,,-5.36E-03,-0.050000286
-1.5,0.1,1.918421053,957.2605317,1.25,899.95,1.25,899.95,1.378571429,1001.735714,,,-1.5,0.1,1.918421053,1.25,1.25,1.383928571,957.5129012,900,900,1001.785714,,0,-0.045867691,,0,-0.05,,0,-0.05,,-5.36E-03,-0.050000286
-1.5,0.2,1.918421053,957.2605317,1.25,899.95,1.25,899.95,1.378571429,1001.735714,,,-1.5,0.2,1.918421053,1.25,1.25,1.383928571,957.5129012,900,900,1001.785714,,0,-0.045867691,,0,-0.05,,0,-0.05,,-5.36E-03,-0.050000286
-1.5,0.3,1.918421053,957.2605317,1.25,899.95,1.25,899.95,1.378571429,1001.735714,,,-1.5,0.3,1.918421053,1.25,1.25,1.383928571,957.5129012,900,900,1001.785714,,0,-0.045867691,,0,-0.05,,0,-0.05,,-5.36E-03,-0.050000286
-1.5,0.4,1.918421053,957.2605317,1.25,899.95,1.25,899.95,1.378571429,1001.735714,,,-1.5,0.4,1.918421053,1.25,1.25,1.383928571,957.5129012,900,900,1001.785714,,0,-0.045867691,,0,-0.05,,0,-0.05,,-5.36E-03,-0.050000286
-1.5,0.5,1.918421053,957.2605317,1.25,899.95,1.25,899.95,1.378571429,1001.735714,,,-1.5,0.5,1.918421053,1.25,1.25,1.383928571,957.5129012,900,900,1001.785714,,0,-0.045867691,,0,-0.05,,0,-0.05,,-5.36E-03,-0.050000286
-1.5,0.6,3.918320611,964.4011089,1.5,899.95,1.5,899.95,2.707446809,1013.194681,,,-1.5,0.6,3.918320611,1.5,1.5,2.71143617,964.6765747,900,900,1013.244681,,0,-0.050068832,,0,-0.05,,0,-0.05,,-3.99E-03,-0.049999851
-1.5,0.7,4.68372093,964.4011089,5,899.95,5,899.95,3.581818182,1014.904545,,,-1.5,0.7,4.68372093,5,5,3.581818182,964.6765747,900,900,1014.954545,,0,-0.050068832,,0,-0.05,,0,-0.05,,1.82E-10,-0.050000455
-1.5,0.8,4.866062176,957.2605317,5,899.95,5,899.95,4.058823529,1004.312745,,,-1.5,0.8,4.866062176,5,5,4.058823529,957.5129012,900,900,1004.362745,,0,-0.045867691,,0,-0.05,,0,-0.05,,-4.12E-10,-0.050000098
-1.5,0.9,4.961375661,957.2605317,5,899.95,5,899.95,4.488372093,1002.333721,,,-1.5,0.9,4.961375661,5,5,4.488372093,957.5129012,900,900,1002.383721,,0,-0.045867691,,0,-0.05,,0,-0.05,,-2.33E-11,-0.04999993
-1.5,1,5,957.2605317,5,899.95,5,899.95,5,1001.735714,,,-1.5,1,5,5,5,5,957.5129012,900,900,1001.785714,,0,-0.045867691,,0,-0.05,,0,-0.05,,0.00E+00,-0.050000286
-1.5,1.1,5.038624339,957.2605317,5,899.95,5,899.95,5.511627907,1002.333721,,,-1.5,1.1,5.038624339,5,5,5.511627907,957.5129012,900,900,1002.383721,,0,-0.045867691,,0,-0.05,,0,-0.05,,2.33E-11,-0.04999993
-1.5,1.2,5.133937824,957.2605317,5,899.95,5,899.95,5.941176471,1004.312745,,,-1.5,1.2,5.133937824,5,5,5.941176471,957.5129012,900,900,1004.362745,,0,-0.045867691,,0,-0.05,,0,-0.05,,4.12E-10,-0.050000098
-1.5,1.3,5.31627907,964.4011089,5,899.95,5,899.95,6.418181818,1014.904545,,,-1.5,1.3,5.31627907,5,5,6.418181818,964.6765747,900,900,1014.954545,,0,-0.050068832,,0,-0.05,,0,-0.05,,-1.82E-10,-0.050000455
-1.5,1.4,6.081679389,964.4011089,8.5,899.95,8.5,899.95,7.292553191,1013.194681,,,-1.5,1.4,6.081679389,8.5,8.5,7.28856383,964.6765747,900,900,1013.244681,,-1.07E-14,-0.050068832,,0,-0.05,,0,-0.05,,3.99E-03,-0.049999851
-1.5,1.5,8.081578947,957.2605317,8.75,899.95,8.75,899.95,8.621428571,1001.735714,,,-1.5,1.5,8.081578947,8.75,8.75,8.616071429,957.5129012,900,900,1001.785714,,0,-0.045867691,,0,-0.05,,0,-0.05,,5.36E-03,-0.050000286
-1.5,1.6,8.081578947,957.2605317,8.75,899.95,8.75,899.95,8.621428571,1001.735714,,,-1.5,1.6,8.081578947,8.75,8.75,8.616071429,957.5129012,900,900,1001.785714,,0,-0.045867691,,0,-0.05,,0,-0.05,,5.36E-03,-0.050000286
-1.5,1.7,8.081578947,957.2605317,8.75,899.95,8.75,899.95,8.621428571,1001.735714,,,-1.5,1.7,8.081578947,8.75,8.75,8.616071429,957.5129012,900,900,1001.785714,,0,-0.045867691,,0,-0.05,,0,-0.05,,5.36E-03,-0.050000286
-1.5,1.8,8.081578947,957.2605317,8.75,899.95,8.75,899.95,8.621428571,1001.735714,,,-1.5,1.8,8.081578947,8.75,8.75,8.616071429,957.5129012,900,900,1001.785714,,0,-0.045867691,,0,-0.05,,0,-0.05,,5.36E-03,-0.050000286
-1.5,1.9,8.081578947,957.2605317,8.75,899.95,8.75,899.95,8.621428571,1001.735714,,,-1.5,1.9,8.081578947,8.75,8.75,8.616071429,957.5129012,900,900,1001.785714,,0,-0.045867691,,0,-0.05,,0,-0.05,,5.36E-03,-0.050000286
-1.5,2,8.081578947,957.2605317,8.75,899.95,8.75,899.95,8.621428571,1001.735714,,,-1.5,2,8.081578947,8.75,8.75,8.616071429,957.5129012,900,900,1001.785714,,0,-0.045867691,,0,-0.05,,0,-0.05,,5.36E-03,-0.050000286
-1.4,0,1.887891019,952.6035232,1.15,900,1.15,900,1.328301887,993.0933962,,,-1.4,0,1.887891019,1.15,1.15,1.34827044,952.8400112,900,900,993.1132075,,0,-0.042926943,,0,0,,0,0,,-2.00E-02,-0.019811347
-1.4,0.1,1.887891019,952.6035232,1.15,900,1.15,900,1.328301887,993.0933962,,,-1.4,0.1,1.887891019,1.15,1.15,1.34827044,952.8400112,900,900,993.1132075,,0,-0.042926943,,0,0,,0,0,,-2.00E-02,-0.019811347
-1.4,0.2,1.887891019,952.6035232,1.15,900,1.15,900,1.328301887,993.0933962,,,-1.4,0.2,1.887891019,1.15,1.15,1.34827044,952.8400112,900,900,993.1132075,,0,-0.042926943,,0,0,,0,0,,-2.00E-02,-0.019811347
-1.4,0.3,1.887891019,952.6035232,1.15,900,1.15,900,1.328301887,993.0933962,,,-1.4,0.3,1.887891019,1.15,1.15,1.34827044,952.8400112,900,900,993.1132075,,0,-0.042926943,,0,0,,0,0,,-2.00E-02,-0.019811347
-1.4,0.4,1.887891019,952.6035232,1.15,900,1.15,900,1.328301887,993.0933962,,,-1.4,0.4,1.887891019,1.15,1.15,1.34827044,952.8400112,900,900,993.1132075,,0,-0.042926943,,0,0,,0,0,,-2.00E-02,-0.019811347
