x,y,z_COG,w_COG,z_MoM,w_MoM,z_ModMoM,w_ModMoM,z_CA,w_CA
1.0,1.7,8.221608040201003,864.6021129421953,9.200000000000001,900.0000000000681,9.2,900.0000000000682,8.913636363636362,838.6227272727816
1.0,1.8,8.221608040201003,864.6021129421953,9.200000000000001,900.0000000000681,9.2,900.0000000000682,8.913636363636362,838.6227272727816
1.0,1.9,8.221608040201003,864.6021129421953,9.200000000000001,900.0000000000681,9.2,900.0000000000682,8.913636363636362,838.6227272727816
1.0,2.0,8.221608040201003,864.6021129421953,9.200000000000001,900.0000000000681,9.2,900.0000000000682,8.913636363636362,838.6227272727816
1.1,0.0,1.8037351958700274,860.4242207924694,0.9,900.0000000000682,0.9,900.0000000000682,1.1724770642201834,831.1087155963828
1.1,0.1,1.8037351958700274,860.4242207924694,0.9,900.0000000000682,0.9,900.0000000000682,1.1724770642201834,831.1087155963828
1.1,0.2,1.8037351958700274,860.4242207924694,0.9,900.0000000000682,0.9,900.0000000000682,1.1724770642201834,831.1087155963828
1.1,0.3,1.8037351958700274,860.4242207924694,0.9,900.0000000000682,0.9,900.0000000000682,1.1724770642201834,831.1087155963828
1.1,0.4,1.8305164319248826,859.4275491035411,1.0,899.9500000000681,1.0,899.9500000000683,1.2514285714285713,828.4500000000519
1.1,0.5,1.9184210526315795,855.4789187691352,1.25,899.9500000000683,1.25,899.9500000000683,1.4451612903225808,819.224193548437
1.1,0.6,3.9183206106870214,849.4681407783005,1.5,899.9500000000683,1.5,899.9500000000683,2.87906976744186,800.8220930233015
1.1,0.7,4.683720930232558,849.4681407783003,5.0,899.9500000000683,5.0,899.9500000000683,3.5159999999999996,799.8500000000455
1.1,0.8,4.880046403712297,859.4275491035411,5.05,899.9500000000681,5.05,899.9500000000683,4.08235294117647,816.3715686275003
1.1,0.9,4.9664932680538545,860.4242207924694,5.0,900.0000000000682,5.0,900.0000000000682,4.50375939849624,824.5838345865172
1.1,1.0,4.999999999999999,860.4242207924694,5.0,900.0000000000682,5.0,900.0000000000682,4.999999999999999,831.1087155963828
1.1,1.1,5.033506731946144,860.4242207924694,5.0,900.0000000000682,5.0,900.0000000000682,5.49624060150376,824.5838345865174
1.1,1.2,5.119953596287701,859.4275491035411,5.05,899.9500000000681,5.05,899.9500000000683,5.964705882352941,816.3715686275004
1.1,1.3,5.316279069767444,849.4681407783003,5.0,899.9500000000683,5.0,899.9500000000683,6.484,799.8500000000455
1.1,1.4,6.081679389312978,849.4681407783003,8.5,899.9500000000683,8.5,899.9500000000683,7.120930232558139,800.8220930233017
1.1,1.5,8.081578947368422,855.4789187691352,8.750000000000002,899.9500000000683,8.75,899.9500000000683,8.55483870967742,819.224193548437
1.1,1.6,8.169483568075112,859.4275491035411,9.0,899.9500000000681,9.0,899.9500000000683,8.748571428571427,828.4500000000521
1.1,1.7,8.196264804129976,860.4242207924694,9.1,900.0000000000682,9.100000000000001,900.0000000000682,8.827522935779818,831.1087155963828
1.1,1.8,8.196264804129976,860.4242207924694,9.1,900.0000000000682,9.100000000000001,900.0000000000682,8.827522935779818,831.1087155963828
1.1,1.9,8.196264804129976,860.4242207924694,9.1,900.0000000000682,9.100000000000001,900.0000000000682,8.827522935779818,831.1087155963828
1.1,2.0,8.196264804129976,860.4242207924694,9.1,900.0000000000682,9.100000000000001,900.0000000000682,8.827522935779818,831.1087155963828
1.2,0.0,1.8305164319248826,856.179936082125,1.0,899.9500000000681,1.0,899.9500000000683,1.2500000000000002,823.2833333333842
1.2,0.1,1.8305164319248826,856.179936082125,1.0,899.9500000000681,1.0,899.9500000000683,1.2500000000000002,823.2833333333842
1.2,0.2,1.8305164319248826,856.179936082125,1.0,899.9500000000681,1.0,899.9500000000683,1.2500000000000002,823.2833333333842
1.2,0.3,1.8305164319248826,856.179936082125,1.0,899.9500000000681,1.0,899.9500000000683,1.2500000000000002,823.2833333333842
1.2,0.4,1.8305164319248826,856.179936082125,1.0,899.9500000000681,1.0,899.9500000000683,1.2500000000000002,823.2833333333842
1.2,0.5,1.9184210526315795,851.995859745909,1.25,899.9500000000683,1.25,899.9500000000683,1.4374999999999998,813.7000000000486
1.2,0.6,3.9183206106870214,845.6535417229682,1.5,899.9500000000683,1.5,899.9500000000683,2.840909090909091,797.2227272727723
1.2,0.7,4.683720930232558,845.653541722968,5.0,899.9500000000683,5.0,899.9500000000683,3.4999999999999996,793.7961538461979
1.2,0.8,4.880046403712296,856.179936082125,5.0,899.9500000000681,5.0,899.9500000000683,4.076923076923078,813.0269230769716
1.2,0.9,4.965484633569739,856.179936082125,5.0,899.9500000000681,5.0,899.9500000000683,4.499999999999999,818.1318181818677
1.2,1.0,5.0,856.179936082125,5.0,899.9500000000681,5.0,899.9500000000683,5.000000000000001,823.2833333333842
1.2,1.1,5.034515366430259,856.179936082125,5.0,899.9500000000681,5.0,899.9500000000683,5.500000000000001,818.131818181868
1.2,1.2,5.119953596287699,856.179936082125,5.0,899.9500000000681,5.0,899.9500000000683,5.923076923076923,813.0269230769718
1.2,1.3,5.316279069767444,845.653541722968,5.0,899.9500000000683,5.0,899.9500000000683,6.499999999999999,793.7961538461979
1.2,1.4,6.081679389312978,845.653541722968,8.5,899.9500000000683,8.5,899.9500000000683,7.159090909090908,797.2227272727722
1.2,1.5,8.081578947368422,851.995859745909,8.750000000000002,899.9500000000683,8.75,899.9500000000683,8.562499999999998,813.7000000000486
1.2,1.6,8.169483568075112,856.179936082125,9.0,899.9500000000681,9.0,899.9500000000683,8.75,823.2833333333842
1.2,1.7,8.169483568075112,856.179936082125,9.0,899.9500000000681,9.0,899.9500000000683,8.75,823.2833333333842
1.2,1.8,8.169483568075112,856.179936082125,9.0,899.9500000000681,9.0,899.9500000000683,8.75,823.2833333333842
1.2,1.9,8.169483568075112,856.179936082125,9.0,899.9500000000681,9.0,899.9500000000683,8.75,823.2833333333842
1.2,2.0,8.169483568075112,856.179936082125,9.0,899.9500000000681,9.0,899.9500000000683,8.75,823.2833333333842
1.3,0.0,1.8585816062176166,851.8353284043377,1.05,900.0000000000682,1.05,900.0000000000682,1.268691588785047,815.2387850467779
1.3,0.1,1.8585816062176166,851.8353284043377,1.05,900.0000000000682,1.05,900.0000000000682,1.268691588785047,815.2387850467779
1.3,0.2,1.8585816062176166,851.8353284043377,1.05,900.0000000000682,1.05,900.0000000000682,1.268691588785047,815.2387850467779
1.3,0.3,1.8585816062176166,851.8353284043377,1.05,900.0000000000682,1.05,900.0000000000682,1.268691588785047,815.2387850467779
1.3,0.4,1.8585816062176166,851.8353284043377,1.05,900.0000000000682,1.05,900.0000000000682,1.268691588785047,815.2387850467779
1.3,0.5,1.9184210526315795,848.712794748735,1.25,899.9500000000683,1.25,899.9500000000683,1.4075757575757577,808.3590909091383
1.3,0.6,3.9183206106870214,842.0738208188994,1.5,899.9500000000683,1.5,899.9500000000683,2.7877777777777775,793.6722222222663
1.3,0.7,4.683720930232558,842.0738208188992,5.0,899.9500000000683,5.0,899.9500000000683,3.5283018867924527,790.8462264151378
1.3,0.8,4.876039002557546,851.8353284043377,5.0,900.0000000000682,5.0,900.0000000000682,4.070967741935484,807.4074193548859
1.3,0.9,4.964308996088657,851.8353284043377,5.0,900.0000000000682,5.0,900.0000000000682,4.49618320610687,811.5217557252389
1.3,1.0,5.0,851.8353284043377,5.0,900.0000000000682,5.0,900.0000000000682,5.0,815.2387850467779
1.3,1.1,5.035691003911342,851.8353284043377,5.0,900.0000000000682,5.0,900.0000000000682,5.50381679389313,811.521755725239
1.3,1.2,5.1239609974424525,851.8353284043377,5.0,900.0000000000682,5.0,900.0000000000682,5.929032258064516,807.4074193548859
1.3,1.3,5.316279069767444,842.0738208188992,5.0,899.9500000000683,5.0,899.9500000000683,6.471698113207547,790.8462264151377
1.3,1.4,6.081679389312978,842.0738208188992,8.5,899.9500000000683,8.5,899.9500000000683,7.212222222222222,793.6722222222663
1.3,1.5,8.081578947368422,848.712794748735,8.750000000000002,899.9500000000683,8.75,899.9500000000683,8.592424242424244,808.3590909091383
1.3,1.6,8.141418393782386,851.8353284043377,8.950000000000001,900.0000000000682,8.95,900.0000000000682,8.731308411214954,815.2387850467779
1.3,1.7,8.141418393782386,851.8353284043377,8.950000000000001,900.0000000000682,8.95,900.0000000000682,8.731308411214954,815.2387850467779
1.3,1.8,8.141418393782386,851.8353284043377,8.950000000000001,900.0000000000682,8.95,900.0000000000682,8.731308411214954,815.2387850467779
1.3,1.9,8.141418393782386,851.8353284043377,8.950000000000001,900.0000000000682,8.95,900.0000000000682,8.731308411214954,815.2387850467779
1.3,2.0,8.141418393782386,851.8353284043377,8.950000000000001,900.0000000000682,8.95,900.0000000000682,8.731308411214954,815.2387850467779
1.4,0.0,1.8878910191725529,847.3535498147689,1.1500000000000001,900.0000000000681,1.1500000000000001,900.0000000000682,1.328301886792453,806.8669811321225
1.4,0.1,1.8878910191725529,847.3535498147689,1.1500000000000001,900.0000000000681,1.1500000000000001,900.0000000000682,1.328301886792453,806.8669811321225
1.4,0.2,1.8878910191725529,847.3535498147689,1.1500000000000001,900.0000000000681,1.1500000000000001,900.0000000000682,1.328301886792453,806.8669811321225
1.4,0.3,1.8878910191725529,847.3535498147689,1.1500000000000001,900.0000000000681,1.1500000000000001,900.0000000000682,1.328301886792453,806.8669811321225
1.4,0.4,1.8878910191725529,847.3535498147689,1.1500000000000001,900.0000000000681,1.1500000000000001,900.0000000000682,1.328301886792453,806.8669811321225
1.4,0.5,1.9184210526315795,845.6160536187538,1.25,899.9500000000683,1.25,899.9500000000683,1.3941176470588237,803.1852941176934
1.4,0.6,3.9183206106870214,838.7108531605754,1.5,899.9500000000683,1.5,899.9500000000683,2.747826086956522,790.1673913043912
1.4,0.7,4.683720930232558,838.7108531605754,5.0,899.9500000000683,5.0,899.9500000000683,3.555555555555556,787.912962963006
1.4,0.8,4.87141435914442,847.3535498147689,5.0,900.0000000000681,5.0,900.0000000000682,4.0649350649350655,801.5941558442017
1.4,0.9,4.962950431399086,847.3535498147689,5.0,900.0000000000681,5.0,900.0000000000682,4.492307692307692,804.6669230769697
1.4,1.0,4.999999999999999,847.3535498147689,5.0,900.0000000000681,5.0,900.0000000000682,5.000000000000001,806.8669811321225
1.4,1.1,5.037049568600912,847.3535498147689,5.0,900.0000000000681,5.0,900.0000000000682,5.507692307692308,804.6669230769697
1.4,1.2,5.128585640855577,847.3535498147689,5.0,900.0000000000681,5.0,900.0000000000682,5.9350649350649345,801.5941558442017
1.4,1.3,5.316279069767444,838.7108531605754,5.0,899.9500000000683,5.0,899.9500000000683,6.444444444444445,787.9129629630056
1.4,1.4,6.081679389312978,838.7108531605754,8.5,899.9500000000683,8.5,899.9500000000683,7.2521739130434755,790.1673913043911
1.4,1.5,8.081578947368422,845.6160536187538,8.750000000000002,899.9500000000683,8.75,899.9500000000683,8.605882352941176,803.1852941176934
1.4,1.6,8.112108980827445,847.3535498147689,8.85,900.0000000000681,8.85,900.0000000000682,8.671698113207547,806.8669811321225
1.4,1.7,8.112108980827445,847.3535498147689,8.85,900.0000000000681,8.85,900.0000000000682,8.671698113207547,806.8669811321225
1.4,1.8,8.112108980827445,847.3535498147689,8.85,900.0000000000681,8.85,900.0000000000682,8.671698113207547,806.8669811321225
1.4,1.9,8.112108980827445,847.3535498147689,8.85,900.0000000000681,8.85,900.0000000000682,8.671698113207547,806.8669811321225
1.4,2.0,8.112108980827445,847.3535498147689,8.85,900.0000000000681,8.85,900.0000000000682,8.671698113207547,806.8669811321225
1.5,0.0,1.9184210526315795,842.6936006046673,1.25,899.9500000000683,1.25,899.9500000000683,1.3785714285714286,798.1642857143307
1.5,0.1,1.9184210526315795,842.6936006046673,1.25,899.9500000000683,1.25,899.9500000000683,1.3785714285714286,798.1642857143307
1.5,0.2,1.9184210526315795,842.6936006046673,1.25,899.9500000000683,1.25,899.9500000000683,1.3785714285714286,798.1642857143307
1.5,0.3,1.9184210526315795,842.6936006046673,1.25,899.9500000000683,1.25,899.9500000000683,1.3785714285714286,798.1642857143307
1.5,0.4,1.9184210526315795,842.6936006046673,1.25,899.9500000000683,1.25,899.9500000000683,1.3785714285714286,798.1642857143307
1.5,0.5,1.9184210526315795,842.6936006046673,1.25,899.9500000000683,1.25,899.9500000000683,1.3785714285714286,798.1642857143307
1.5,0.6,3.9183206106870214,835.5488223001455,1.5,899.9500000000683,1.5,899.9500000000683,2.7074468085106385,786.7053191489788
1.5,0.7,4.683720930232558,835.5488223001453,5.0,899.9500000000683,5.0,899.9500000000683,3.5818181818181816,784.9954545454966
1.5,0.8,4.866062176165803,842.6936006046673,5.000000000000001,899.9500000000683,5.0,899.9500000000683,4.058823529411765,795.5872549020053
1.5,0.9,4.96137566137566,842.6936006046673,5.000000000000001,899.9500000000683,5.0,899.9500000000683,4.488372093023255,797.5662790698124
1.5,1.0,5.0,842.6936006046673,5.000000000000001,899.9500000000683,5.0,899.9500000000683,5.0,798.1642857143307
1.5,1.1,5.038624338624338,842.6936006046673,5.000000000000001,899.9500000000683,5.0,899.9500000000683,5.511627906976745,797.5662790698124
1.5,1.2,5.133937823834195,842.6936006046673,5.000000000000001,899.9500000000683,5.0,899.9500000000683,5.9411764705882355,795.5872549020053
1.5,1.3,5.316279069767444,835.5488223001453,5.0,899.9500000000683,5.0,899.9500000000683,6.418181818181818,784.9954545454966
1.5,1.4,6.081679389312978,835.5488223001453,8.5,899.9500000000683,8.5,899.9500000000683,7.292553191489361,786.7053191489787
1.5,1.5,8.081578947368422,842.6936006046673,8.750000000000002,899.9500000000683,8.75,899.9500000000683,8.62142857142857,798.1642857143307
1.5,1.6,8.081578947368422,842.6936006046673,8.750000000000002,899.9500000000683,8.75,899.9500000000683,8.62142857142857,798.1642857143307
1.5,1.7,8.081578947368422,842.6936006046673,8.750000000000002,899.9500000000683,8.75,899.9500000000683,8.62142857142857,798.1642857143307
1.5,1.8,8.081578947368422,842.6936006046673,8.750000000000002,899.9500000000683,8.75,899.9500000000683,8.62142857142857,798.1642857143307
1.5,1.9,8.081578947368422,842.6936006046673,8.750000000000002,899.9500000000683,8.75,899.9500000000683,8.62142857142857,798.1642857143307
1.5,2.0,8.081578947368422,842.6936006046673,8.750000000000002,899.9500000000683,8.75,899.9500000000683,8.62142857142857,798.1642857143307
1.6,0.0,1.9498896247240618,837.8088393889775,1.3,900.0000000000683,1.3,900.0000000000682,1.392307692307692,789.2076923077353
1.6,0.1,1.9498896247240618,837.8088393889775,1.3,900.0000000000683,1.3,900.0000000000682,1.392307692307692,789.2076923077353
1.6,0.2,1.9498896247240618,837.8088393889775,1.3,900.0000000000683,1.3,900.0000000000682,1.392307692307692,789.2076923077353
1.6,0.3,1.9498896247240618,837.8088393889775,1.3,900.0000000000683,1.3,900.0000000000682,1.392307692307692,789.2076923077353
1.6,0.4,1.9498896247240618,837.8088393889775,1.3,900.0000000000683,1.3,900.0000000000682,1.392307692307692,789.2076923077353
1.6,0.5,1.9498896247240618,837.8088393889775,1.3,900.0000000000683,1.3,900.0000000000682,1.392307692307692,789.2076923077353
1.6,0.6,3.9183206106870214,832.5738970588236,1.5,819.9500000000501,1.5,809.9500000000478,2.6666666666666665,783.2833333333751
1.6,0.7,4.683720930232558,832.5738970588236,5.0,819.9500000000501,5.0,809.9500000000478,3.6071428571428568,782.0928571428987
1.6,0.8,4.8597902730066895,837.8088393889775,5.0,900.0000000000683,5.0,900.0000000000682,4.036842105263159,789.4421052632011
1.6,0.9,4.959526889669191,837.8088393889775,5.0,900.0000000000683,5.0,900.0000000000682,4.465624999999999,790.2843750000432
1.6,1.0,4.999999999999998,837.8088393889775,5.0,900.0000000000683,5.0,900.0000000000682,4.976923076923077,789.2076923077353
1.6,1.1,5.040473110330805,837.8088393889775,5.0,900.0000000000683,5.0,900.0000000000682,5.496875,790.2843750000432
1.6,1.2,5.140209726993307,837.8088393889775,5.0,900.0000000000683,5.0,900.0000000000682,5.931578947368421,789.4421052632009
1.6,1.3,5.316279069767444,832.5738970588236,5.0,819.9500000000501,5.0,809.9500000000478,6.392857142857142,782.0928571428987
1.6,1.4,6.081679389312978,832.5738970588236,8.5,819.9500000000501,8.5,809.9500000000478,7.333333333333333,783.283333333375
1.6,1.5,8.050110375275942,837.8088393889775,8.700000000000001,900.0000000000683,8.7,900.0000000000682,8.63076923076923,789.2076923077353
1.6,1.6,8.050110375275942,837.8088393889775,8.700000000000001,900.0000000000683,8.7,900.0000000000682,8.63076923076923,789.2076923077353
1.6,1.7,8.050110375275942,837.8088393889775,8.700000000000001,900.0000000000683,8.7,900.0000000000682,8.63076923076923,789.2076923077353
1.6,1.8,8.050110375275942,837.8088393889775,8.700000000000001,900.0000000000683,8.7,900.0000000000682,8.63076923076923,789.2076923077353
1.6,1.9,8.050110375275942,837.8088393889775,8.700000000000001,900.0000000000683,8.7,900.0000000000682,8.63076923076923,789.2076923077353
1.6,2.0,8.050110375275942,837.8088393889775,8.700000000000001,900.0000000000683,8.7,900.0000000000682,8.63076923076923,789.2076923077353
1.7,0.0,1.9824282389449182,832.6451351217094,1.4000000000000001,900.0000000000682,1.4000000000000001,900.0000000000682,1.4000000000000001,779.9024271845068
1.7,0.1,1.9824282389449182,832.6451351217094,1.4000000000000001,900.0000000000682,1.4000000000000001,900.0000000000682,1.4000000000000001,779.9024271845068
1.7,0.2,1.9824282389449182,832.6451351217094,1.4000000000000001,900.0000000000682,1.4000000000000001,900.0000000000682,1.4000000000000001,779.9024271845068
1.7,0.3,1.9824282389449182,832.6451351217094,1.4000000000000001,900.0000000000682,1.4000000000000001,900.0000000000682,1.4000000000000001,779.9024271845068
1.7,0.4,1.9824282389449182,832.6451351217094,1.4000000000000001,900.0000000000682,1.4000000000000001,900.0000000000682,1.4000000000000001,779.9024271845068
1.7,0.5,1.9824282389449182,832.6451351217094,1.4000000000000001,900.0000000000682,1.4000000000000001,900.0000000000682,1.4000000000000001,779.9024271845068
1.7,0.6,3.9183206106870214,832.5738970588236,1.5,819.9500000000501,1.5,809.9500000000478,2.6666666666666665,783.2833333333751
1.7,0.7,4.683720930232558,832.5738970588236,5.0,819.9500000000501,5.0,809.9500000000478,3.6071428571428568,782.0928571428987
